race,height,weight,speed,strength,dexterity,constitution,intelligence,wisdom,charisma,density
human,61,130,30,18,16,11,11,16,16,2.1311475409836067
human,60,118,30,13,7,16,11,9,14,1.9666666666666666
human,64,166,30,13,8,14,15,17,17,2.59375
human,69,162,30,14,15,14,19,10,16,2.347826086956522
human,75,205,30,7,10,14,17,19,13,2.7333333333333334
human,67,176,30,11,12,14,12,12,10,2.626865671641791
human,71,185,30,14,13,13,15,12,18,2.6056338028169015
human,71,140,30,12,17,16,9,14,14,1.971830985915493
human,68,170,30,16,16,15,11,15,14,2.5
human,61,135,30,12,13,16,15,16,18,2.2131147540983607
human,68,194,30,15,10,11,9,10,8,2.8529411764705883
human,73,246,30,13,13,15,12,15,13,3.3698630136986303
human,67,165,30,13,4,15,17,18,18,2.462686567164179
human,72,190,30,18,16,17,6,11,10,2.638888888888889
human,63,152,30,12,11,14,11,17,13,2.4126984126984126
human,61,150,30,16,15,14,11,13,18,2.459016393442623
human,65,146,30,7,13,14,15,11,14,2.246153846153846
human,67,165,30,14,14,11,17,11,15,2.462686567164179
human,68,158,30,18,15,11,17,16,12,2.323529411764706
human,60,130,30,9,9,15,16,12,14,2.1666666666666665
human,60,126,30,12,10,9,11,17,6,2.1
human,67,132,30,15,12,15,14,9,13,1.9701492537313432
human,67,143,30,10,11,17,15,14,19,2.1343283582089554
human,71,155,30,13,14,13,12,14,13,2.183098591549296
human,64,134,30,11,10,14,9,13,15,2.09375
human,62,146,30,13,13,9,14,10,14,2.3548387096774195
human,64,142,30,12,14,7,14,6,12,2.21875
human,67,165,30,9,13,16,14,13,11,2.462686567164179
human,69,201,30,14,12,9,16,16,17,2.9130434782608696
human,58,118,30,16,18,16,17,13,16,2.0344827586206895
human,66,190,30,16,15,17,8,12,15,2.878787878787879
human,66,180,30,16,17,10,11,17,11,2.727272727272727
human,66,160,30,9,15,14,11,15,13,2.4242424242424243
human,67,165,30,11,14,16,17,15,8,2.462686567164179
human,61,135,30,13,17,13,16,18,14,2.2131147540983607
human,69,149,30,15,15,10,15,12,10,2.1594202898550723
human,62,140,30,15,11,11,13,16,17,2.2580645161290325
human,65,173,30,13,7,9,13,10,15,2.6615384615384614
human,67,187,30,9,12,16,14,13,14,2.791044776119403
human,63,138,30,6,16,10,16,14,10,2.1904761904761907
human,69,162,30,16,15,15,13,14,15,2.347826086956522
human,65,173,30,9,11,12,10,17,16,2.6615384615384614
human,66,170,30,14,18,13,9,18,17,2.5757575757575757
human,65,146,30,14,11,14,16,15,14,2.246153846153846
human,70,152,30,16,11,13,12,18,12,2.1714285714285713
human,66,170,30,17,13,14,14,12,17,2.5757575757575757
human,67,165,30,15,9,11,14,12,19,2.462686567164179
human,67,176,30,18,17,16,14,13,11,2.626865671641791
human,71,185,30,18,10,14,13,13,11,2.6056338028169015
human,72,190,30,14,12,12,15,7,10,2.638888888888889
human,64,150,30,16,12,11,12,13,13,2.34375
human,67,165,30,10,15,11,8,14,14,2.462686567164179
human,70,152,30,11,16,17,18,14,9,2.1714285714285713
human,64,142,30,15,14,15,12,16,13,2.21875
human,67,154,30,16,18,13,9,12,10,2.298507462686567
human,69,188,30,12,13,10,16,14,11,2.7246376811594204
human,71,230,30,16,18,14,13,13,16,3.23943661971831
human,68,158,30,15,14,14,9,11,5,2.323529411764706
human,63,145,30,10,14,16,16,9,11,2.3015873015873014
human,68,194,30,15,14,13,10,10,17,2.8529411764705883
human,65,137,30,9,13,12,15,13,16,2.1076923076923078
human,68,170,30,16,18,16,13,13,12,2.5
human,66,180,30,12,15,14,8,8,13,2.727272727272727
human,64,158,30,15,16,15,15,13,12,2.46875
human,69,201,30,17,13,12,17,10,15,2.9130434782608696
human,73,229,30,14,15,11,13,12,14,3.136986301369863
human,74,236,30,16,13,10,15,15,18,3.189189189189189
human,70,180,30,15,11,17,12,14,9,2.5714285714285716
human,65,137,30,15,13,10,14,11,17,2.1076923076923078
human,69,214,30,13,12,17,12,12,16,3.101449275362319
human,71,230,30,9,12,9,13,15,8,3.23943661971831
human,75,243,30,14,14,11,13,12,12,3.24
human,67,165,30,13,13,10,12,11,15,2.462686567164179
human,59,131,30,15,13,11,15,8,14,2.2203389830508473
human,61,135,30,8,12,10,12,12,15,2.2131147540983607
human,73,161,30,16,16,13,19,11,10,2.2054794520547945
human,66,170,30,12,13,16,16,14,8,2.5757575757575757
human,74,218,30,7,16,10,11,18,12,2.945945945945946
human,63,138,30,13,8,17,10,16,17,2.1904761904761907
human,74,200,30,14,8,9,17,15,15,2.7027027027027026
human,73,212,30,18,9,17,12,12,18,2.904109589041096
human,62,146,30,12,12,15,16,9,11,2.3548387096774195
human,68,206,30,12,15,16,12,15,16,3.0294117647058822
human,66,160,30,9,16,17,12,13,13,2.4242424242424243
human,62,134,30,11,15,17,15,11,11,2.161290322580645
human,76,210,30,11,8,13,15,14,13,2.763157894736842
human,71,215,30,9,12,14,8,8,13,3.028169014084507
human,69,201,30,13,15,18,16,14,18,2.9130434782608696
human,73,195,30,8,8,16,15,12,15,2.671232876712329
human,68,170,30,9,15,14,16,11,17,2.5
human,76,230,30,12,14,18,12,12,13,3.026315789473684
human,71,170,30,15,8,10,14,15,14,2.3943661971830985
human,67,154,30,9,14,14,14,16,18,2.298507462686567
human,73,178,30,14,13,17,17,14,7,2.4383561643835616
human,66,160,30,12,17,14,17,13,10,2.4242424242424243
human,74,236,30,18,12,10,14,12,11,3.189189189189189
human,68,182,30,9,11,12,15,14,14,2.676470588235294
human,73,212,30,13,12,15,17,15,19,2.904109589041096
human,67,176,30,14,13,16,10,10,17,2.626865671641791
human,66,180,30,19,14,8,14,16,11,2.727272727272727
human,62,122,30,16,11,12,12,15,16,1.967741935483871
human,65,137,30,15,12,16,15,13,10,2.1076923076923078
human,69,162,30,11,11,14,15,16,14,2.347826086956522
human,66,160,30,17,17,8,12,14,10,2.4242424242424243
human,61,140,30,15,11,16,10,10,16,2.2950819672131146
human,62,146,30,15,17,11,18,17,13,2.3548387096774195
human,64,142,30,13,13,10,14,13,11,2.21875
human,67,198,30,17,13,14,11,12,14,2.955223880597015
human,61,120,30,14,17,15,15,10,17,1.9672131147540983
human,72,206,30,15,12,12,14,18,15,2.861111111111111
human,66,150,30,14,13,17,18,12,13,2.272727272727273
human,65,137,30,14,13,14,12,15,14,2.1076923076923078
human,74,218,30,18,9,11,18,14,14,2.945945945945946
human,60,138,30,15,11,17,10,15,13,2.3
human,66,170,30,14,13,14,13,16,10,2.5757575757575757
human,69,188,30,13,12,14,16,17,15,2.7246376811594204
human,68,182,30,16,18,15,12,16,13,2.676470588235294
human,59,125,30,15,13,13,12,14,14,2.1186440677966103
human,66,170,30,15,14,10,10,16,17,2.5757575757575757
human,66,160,30,13,15,13,7,16,15,2.4242424242424243
human,73,246,30,12,13,16,11,13,10,3.3698630136986303
human,66,180,30,12,13,7,16,11,16,2.727272727272727
human,71,215,30,18,18,14,15,17,15,3.028169014084507
human,67,143,30,16,19,15,12,15,10,2.1343283582089554
human,67,176,30,14,15,13,14,13,11,2.626865671641791
human,69,201,30,17,10,14,13,13,12,2.9130434782608696
human,64,158,30,12,12,14,12,16,12,2.46875
human,63,166,30,6,11,14,17,13,10,2.634920634920635
human,67,154,30,18,19,17,14,15,14,2.298507462686567
human,67,187,30,16,19,13,14,14,16,2.791044776119403
human,66,190,30,15,10,15,16,12,15,2.878787878787879
human,63,159,30,19,12,11,14,11,9,2.5238095238095237
human,73,144,30,16,18,13,13,15,15,1.9726027397260273
human,72,206,30,15,14,16,14,8,18,2.861111111111111
human,67,143,30,8,12,8,16,15,17,2.1343283582089554
human,68,146,30,14,12,18,18,14,14,2.1470588235294117
human,65,128,30,12,12,14,11,14,15,1.9692307692307693
human,65,155,30,18,17,13,10,17,14,2.3846153846153846
human,68,194,30,14,16,14,9,16,11,2.8529411764705883
human,68,182,30,14,10,13,12,14,16,2.676470588235294
human,72,174,30,13,14,17,15,14,14,2.4166666666666665
human,65,146,30,16,12,11,17,14,12,2.246153846153846
human,73,229,30,13,11,16,16,15,15,3.136986301369863
human,67,198,30,12,7,5,15,14,8,2.955223880597015
human,67,143,30,15,9,15,14,8,10,2.1343283582089554
human,58,118,30,19,14,15,15,12,11,2.0344827586206895
human,67,154,30,12,10,12,13,12,11,2.298507462686567
human,69,188,30,8,16,11,12,11,7,2.7246376811594204
human,67,165,30,15,12,15,14,17,11,2.462686567164179
human,70,138,30,7,17,13,13,9,18,1.9714285714285715
human,64,134,30,11,10,12,14,12,10,2.09375
human,72,206,30,10,14,14,8,14,17,2.861111111111111
human,62,128,30,13,15,10,19,17,14,2.064516129032258
human,64,150,30,16,16,14,8,16,13,2.34375
human,67,187,30,15,8,16,10,17,16,2.791044776119403
human,64,134,30,17,15,18,9,16,11,2.09375
human,66,130,30,19,9,13,15,17,15,1.9696969696969697
human,67,165,30,11,9,5,16,16,13,2.462686567164179
human,73,144,30,6,8,10,15,12,17,1.9726027397260273
human,71,170,30,13,17,11,8,11,12,2.3943661971830985
human,73,195,30,14,13,13,14,16,10,2.671232876712329
human,65,164,30,17,11,9,11,10,14,2.523076923076923
human,66,160,30,8,14,17,14,16,13,2.4242424242424243
human,63,131,30,17,16,7,16,16,16,2.0793650793650795
human,62,146,30,14,12,14,13,17,9,2.3548387096774195
human,68,158,30,10,16,14,10,9,17,2.323529411764706
human,63,138,30,7,14,19,15,17,10,2.1904761904761907
human,61,135,30,14,16,11,18,9,16,2.2131147540983607
human,69,175,30,8,9,13,12,15,12,2.536231884057971
human,63,145,30,15,13,12,13,8,8,2.3015873015873014
human,64,134,30,11,18,9,11,11,14,2.09375
human,65,182,30,9,16,10,16,12,9,2.8
human,70,180,30,15,11,15,8,19,14,2.5714285714285716
human,74,182,30,12,16,15,10,11,14,2.4594594594594597
human,72,174,30,15,15,13,9,16,14,2.4166666666666665
human,67,176,30,14,12,12,11,11,15,2.626865671641791
human,64,142,30,13,7,12,13,8,10,2.21875
human,73,212,30,17,13,13,11,14,11,2.904109589041096
human,66,160,30,16,7,12,16,13,17,2.4242424242424243
human,66,180,30,12,12,7,17,15,11,2.727272727272727
human,64,150,30,10,13,14,18,17,18,2.34375
human,67,132,30,16,8,15,15,14,12,1.9701492537313432
human,65,146,30,16,16,14,14,9,15,2.246153846153846
human,67,165,30,14,12,13,9,9,11,2.462686567164179
human,64,150,30,15,9,16,17,8,12,2.34375
human,66,160,30,10,13,14,15,12,13,2.4242424242424243
human,68,170,30,9,17,15,16,14,14,2.5
human,67,187,30,16,16,9,10,12,13,2.791044776119403
human,67,165,30,12,5,15,9,9,10,2.462686567164179
human,72,206,30,17,14,15,13,13,12,2.861111111111111
human,65,146,30,8,18,13,15,16,13,2.246153846153846
human,63,138,30,12,18,11,13,15,13,2.1904761904761907
human,65,155,30,15,13,8,10,15,11,2.3846153846153846
human,65,155,30,12,13,15,18,11,13,2.3846153846153846
human,69,175,30,17,15,13,15,14,17,2.536231884057971
human,70,180,30,9,16,15,11,13,16,2.5714285714285716
human,66,160,30,12,14,9,12,12,8,2.4242424242424243
human,72,190,30,9,13,15,10,12,16,2.638888888888889
human,71,200,30,9,13,15,18,8,13,2.816901408450704
human,65,164,30,14,14,16,11,12,13,2.523076923076923
human,68,146,30,15,12,18,13,15,13,2.1470588235294117
human,72,174,30,10,9,18,10,16,16,2.4166666666666665
human,70,194,30,14,12,16,11,18,13,2.7714285714285714
human,76,190,30,17,12,10,9,16,17,2.5
human,67,165,30,18,18,13,15,11,12,2.462686567164179
human,69,188,30,8,10,18,8,13,13,2.7246376811594204
human,62,146,30,17,17,8,15,18,14,2.3548387096774195
human,72,174,30,16,15,10,14,13,18,2.4166666666666665
human,65,164,30,12,15,13,16,16,13,2.523076923076923
human,65,164,30,17,16,17,15,11,17,2.523076923076923
human,62,146,30,13,13,14,7,12,18,2.3548387096774195
human,60,122,30,9,14,15,11,8,9,2.033333333333333
human,72,206,30,11,9,15,10,14,12,2.861111111111111
human,66,180,30,14,17,13,15,8,16,2.727272727272727
human,70,180,30,15,13,8,10,13,15,2.5714285714285716
human,69,188,30,17,12,12,13,13,16,2.7246376811594204
human,71,230,30,15,10,13,12,10,11,3.23943661971831
human,67,176,30,16,15,12,12,12,14,2.626865671641791
human,60,130,30,11,8,8,15,6,13,2.1666666666666665
human,67,176,30,17,10,8,9,15,15,2.626865671641791
human,63,159,30,14,16,14,12,16,13,2.5238095238095237
human,67,165,30,14,15,14,18,8,10,2.462686567164179
human,63,138,30,15,10,14,12,15,18,2.1904761904761907
human,66,170,30,16,13,15,12,19,15,2.5757575757575757
human,69,188,30,13,9,12,9,15,16,2.7246376811594204
human,68,158,30,11,14,11,13,13,15,2.323529411764706
human,67,154,30,7,18,10,15,9,15,2.298507462686567
human,72,174,30,9,12,11,17,12,10,2.4166666666666665
human,61,130,30,15,18,15,10,15,13,2.1311475409836067
human,71,140,30,18,7,13,13,13,11,1.971830985915493
human,69,201,30,16,17,18,10,16,10,2.9130434782608696
human,68,146,30,6,15,19,14,14,11,2.1470588235294117
human,59,119,30,15,13,17,17,16,12,2.016949152542373
human,61,150,30,8,7,16,15,9,6,2.459016393442623
human,62,128,30,16,13,16,11,9,11,2.064516129032258
human,65,146,30,15,12,7,19,12,11,2.246153846153846
human,65,164,30,11,17,9,16,11,13,2.523076923076923
human,67,143,30,13,11,15,12,12,12,2.1343283582089554
human,74,182,30,12,12,18,17,12,13,2.4594594594594597
human,71,170,30,13,11,9,11,14,9,2.3943661971830985
human,65,137,30,15,11,17,10,12,15,2.1076923076923078
human,66,160,30,12,5,9,7,8,7,2.4242424242424243
human,69,175,30,16,13,16,14,15,13,2.536231884057971
human,67,176,30,19,13,6,15,12,14,2.626865671641791
human,67,176,30,13,8,10,9,16,11,2.626865671641791
human,66,160,30,17,17,9,13,11,9,2.4242424242424243
human,67,187,30,10,9,6,16,16,17,2.791044776119403
human,70,180,30,9,15,9,7,18,9,2.5714285714285716
human,65,137,30,14,10,11,17,13,18,2.1076923076923078
human,68,206,30,11,17,10,15,15,11,3.0294117647058822
human,71,230,30,12,14,10,14,10,14,3.23943661971831
human,74,200,30,16,13,14,15,8,15,2.7027027027027026
human,63,152,30,18,17,16,13,10,13,2.4126984126984126
human,66,150,30,16,12,14,19,12,12,2.272727272727273
human,65,155,30,14,15,10,11,10,15,2.3846153846153846
human,63,131,30,16,16,12,11,14,15,2.0793650793650795
human,68,158,30,12,10,13,16,14,15,2.323529411764706
human,74,164,30,17,17,18,18,14,15,2.2162162162162162
human,69,149,30,16,15,9,17,11,15,2.1594202898550723
human,67,187,30,18,14,14,11,13,16,2.791044776119403
human,63,131,30,12,9,14,14,14,19,2.0793650793650795
human,63,131,30,8,16,12,12,11,16,2.0793650793650795
human,66,170,30,16,17,11,14,11,15,2.5757575757575757
human,71,140,30,16,12,17,14,14,11,1.971830985915493
human,62,146,30,13,18,12,16,6,16,2.3548387096774195
human,64,142,30,9,14,15,12,18,14,2.21875
human,66,170,30,19,12,10,10,17,13,2.5757575757575757
human,68,182,30,18,16,15,11,12,18,2.676470588235294
human,66,140,30,12,9,13,12,16,14,2.121212121212121
human,64,158,30,15,16,14,16,15,11,2.46875
human,61,140,30,14,14,11,11,14,15,2.2950819672131146
human,73,229,30,18,15,16,14,10,14,3.136986301369863
human,66,190,30,15,14,15,15,12,11,2.878787878787879
human,73,161,30,14,8,6,10,14,8,2.2054794520547945
human,69,188,30,13,14,12,12,16,13,2.7246376811594204
human,63,145,30,15,12,15,9,18,16,2.3015873015873014
human,61,130,30,13,10,6,16,14,19,2.1311475409836067
human,72,206,30,14,8,16,15,14,11,2.861111111111111
human,67,143,30,15,13,16,16,11,13,2.1343283582089554
human,71,230,30,13,15,17,14,12,10,3.23943661971831
human,62,134,30,12,15,13,17,10,14,2.161290322580645
human,59,134,30,14,10,17,10,17,13,2.2711864406779663
human,65,164,30,10,12,14,13,12,17,2.523076923076923
human,67,198,30,16,12,12,14,12,14,2.955223880597015
human,59,119,30,16,12,16,14,13,8,2.016949152542373
human,69,149,30,15,12,13,13,12,11,2.1594202898550723
human,66,140,30,13,12,12,14,7,13,2.121212121212121
human,67,198,30,15,7,12,16,14,16,2.955223880597015
human,75,167,30,17,9,14,15,18,13,2.2266666666666666
human,61,135,30,11,13,14,14,17,14,2.2131147540983607
human,69,188,30,16,12,14,16,12,15,2.7246376811594204
human,68,206,30,17,13,10,15,14,5,3.0294117647058822
human,65,173,30,9,15,19,13,12,16,2.6615384615384614
human,69,175,30,15,18,16,14,10,18,2.536231884057971
human,65,164,30,10,10,12,14,11,11,2.523076923076923
human,74,182,30,18,7,16,13,10,11,2.4594594594594597
human,67,154,30,14,12,8,15,15,14,2.298507462686567
human,67,176,30,12,12,16,17,15,13,2.626865671641791
human,64,158,30,15,10,16,17,13,15,2.46875
human,61,125,30,10,12,10,8,10,12,2.0491803278688523
human,59,128,30,14,8,18,11,12,13,2.169491525423729
human,68,134,30,11,9,14,11,9,15,1.9705882352941178
human,63,131,30,14,11,12,14,13,9,2.0793650793650795
human,67,143,30,13,13,13,17,15,12,2.1343283582089554
human,65,182,30,14,15,11,13,10,14,2.8
human,66,170,30,14,18,14,14,11,14,2.5757575757575757
tiefling,65,126,30,7,12,13,12,14,17,1.9384615384615385
tiefling,65,174,30,12,13,6,8,12,11,2.6769230769230767
tiefling,66,146,30,12,13,14,16,13,14,2.212121212121212
tiefling,68,198,30,12,9,15,16,10,18,2.911764705882353
tiefling,67,160,30,10,14,8,17,15,19,2.388059701492537
tiefling,67,150,30,8,7,9,12,17,16,2.2388059701492535
tiefling,61,126,30,9,12,13,18,12,13,2.0655737704918034
tiefling,66,182,30,16,14,17,15,13,16,2.757575757575758
tiefling,60,125,30,9,14,10,12,13,16,2.0833333333333335
tiefling,70,188,30,11,14,12,13,16,17,2.6857142857142855
tiefling,60,122,30,15,17,18,17,14,13,2.033333333333333
tiefling,68,176,30,16,10,11,9,11,14,2.588235294117647
tiefling,68,187,30,8,10,17,15,18,14,2.75
tiefling,67,170,30,12,13,12,14,14,7,2.537313432835821
tiefling,61,134,30,14,17,11,8,13,12,2.19672131147541
tiefling,68,187,30,13,12,13,14,11,11,2.75
tiefling,64,145,30,12,14,16,17,14,14,2.265625
tiefling,64,138,30,9,12,14,13,12,7,2.15625
tiefling,61,130,30,14,12,16,16,13,13,2.1311475409836067
tiefling,69,170,30,17,15,12,11,13,12,2.463768115942029
tiefling,65,150,30,16,9,15,14,10,15,2.3076923076923075
tiefling,66,146,30,11,15,14,16,12,14,2.212121212121212
tiefling,71,208,30,12,14,12,17,10,18,2.9295774647887325
tiefling,70,175,30,8,14,16,13,9,11,2.5
tiefling,61,122,30,13,11,10,9,5,14,2.0
tiefling,64,145,30,13,14,12,12,11,17,2.265625
tiefling,67,150,30,14,8,14,15,11,11,2.2388059701492535
tiefling,67,140,30,15,12,15,16,11,16,2.08955223880597
tiefling,68,165,30,13,12,10,13,15,16,2.426470588235294
tiefling,63,140,30,18,15,12,14,17,11,2.2222222222222223
tiefling,71,222,30,14,9,13,16,13,11,3.1267605633802815
tiefling,62,120,30,9,6,8,15,10,15,1.935483870967742
tiefling,68,143,30,11,15,17,11,11,15,2.1029411764705883
tiefling,72,170,30,9,6,13,15,12,15,2.361111111111111
tiefling,63,152,30,12,14,14,15,14,15,2.4126984126984126
tiefling,64,138,30,16,12,13,11,13,19,2.15625
tiefling,61,130,30,14,13,9,17,12,15,2.1311475409836067
tiefling,66,128,30,15,11,13,15,13,18,1.9393939393939394
tiefling,65,150,30,16,15,14,16,14,10,2.3076923076923075
tiefling,67,130,30,12,16,8,12,8,15,1.9402985074626866
tiefling,71,180,30,12,12,13,13,16,11,2.535211267605634
tiefling,64,159,30,15,14,12,12,15,14,2.484375
tiefling,62,120,30,5,11,15,17,4,17,1.935483870967742
tiefling,65,158,30,14,5,9,17,14,13,2.4307692307692306
tiefling,69,182,30,10,17,13,10,16,8,2.63768115942029
tiefling,68,154,30,16,11,15,14,12,13,2.264705882352941
tiefling,72,140,30,12,16,15,14,16,16,1.9444444444444444
tiefling,64,138,30,6,10,9,16,13,14,2.15625
tiefling,66,137,30,14,15,11,13,12,10,2.0757575757575757
tiefling,65,142,30,11,13,9,8,13,18,2.1846153846153844
tiefling,71,166,30,7,10,9,11,13,15,2.3380281690140845
tiefling,62,120,30,15,9,11,11,16,11,1.935483870967742
tiefling,63,140,30,15,13,15,11,13,12,2.2222222222222223
tiefling,68,154,30,15,11,13,13,15,18,2.264705882352941
tiefling,64,152,30,11,8,9,15,15,9,2.375
tiefling,65,158,30,12,11,17,12,6,16,2.4307692307692306
tiefling,65,142,30,15,10,13,14,14,9,2.1846153846153844
tiefling,61,134,30,11,15,16,14,9,9,2.19672131147541
tiefling,68,154,30,16,10,15,9,7,18,2.264705882352941
tiefling,70,201,30,15,15,11,14,13,19,2.8714285714285714
tiefling,69,170,30,12,12,8,14,16,12,2.463768115942029
tiefling,64,159,30,16,13,11,14,12,18,2.484375
tiefling,66,164,30,11,18,12,13,16,11,2.484848484848485
tiefling,69,206,30,11,12,12,15,13,13,2.9855072463768115
tiefling,72,185,30,9,16,13,13,14,15,2.5694444444444446
tiefling,63,140,30,9,17,12,14,15,12,2.2222222222222223
tiefling,67,180,30,13,16,11,10,16,14,2.6865671641791047
tiefling,67,150,30,16,14,14,15,10,15,2.2388059701492535
